300.94,73
309.38,68
317.81,78
323.44,80
326.25,82
329.06,87
331.88,270
337.5,270
340.31,264
348.75,265
354.38,265
357.19,269
0.0,270
2.81,293
5.62,296
8.44,289
11.25,300
14.06,502
19.69,180
25.31,184
28.12,194
30.94,233
45.0,15
53.44,31
59.06,195
64.69,191
70.31,192
73.12,188
75.94,178
78.75,176
84.38,186
87.19,185
140.62,22
143.44,27
146.25,104
154.69,96
160.31,96
163.12,96
165.94,95
168.75,96
171.56,97
177.19,96
180.0,89
182.81,86
185.62,93
188.44,90
191.25,93
194.06,109
196.88,114
199.69,115
202.5,120
208.12,134
210.94,143
213.75,148
216.56,164
222.19,166
225.0,161
230.62,158
233.44,156
236.25,148
239.06,150
241.88,142
247.5,137
250.31,129
255.94,127
261.56,140
267.19,132
270.0,132
275.62,137
278.44,134
281.25,136
284.06,140
289.69,144
292.5,129
300.94,101
303.75,74
306.56,61
309.38,62
315.0,59
317.81,76
323.44,79
326.25,86
331.88,273
337.5,269
340.31,267
345.94,267
348.75,264
354.38,267
357.19,269
2.81,291
14.06,93
19.69,101
25.31,101
28.12,106
30.94,109
33.75,111
36.56,190
45.0,93
47.81,29
53.44,15
56.25,28
59.06,186
64.69,194
67.5,189
73.12,196
75.94,188
78.75,149
81.56,197
87.19,198
104.06,10290
143.44,15
146.25,79
149.06,98
151.88,95
157.5,93
160.31,92
165.94,94
168.75,91
171.56,95
174.38,97
177.19,90
182.81,88
185.62,94
191.25,95
194.06,112
196.88,114
199.69,114
202.5,122
208.12,129
210.94,143
213.75,146
216.56,167
225.0,157
230.62,153
233.44,150
236.25,147
239.06,148
241.88,138
247.5,134
250.31,127
255.94,126
258.75,125
261.56,128
264.38,135
267.19,131
270.0,131
272.81,134
275.62,138
278.44,136
281.25,136
284.06,138
286.88,132
289.69,144
295.31,106
300.94,101
303.75,69
306.56,66
315.0,58
317.81,70
320.62,76
323.44,78
329.06,84
331.88,91
334.69,271
337.5,270
340.31,270
343.12,270
345.94,267
348.75,263
354.38,261
357.19,264
0.0,266
2.81,231
5.62,91
8.44,44
11.25,45
16.88,48
19.69,97
22.5,106
25.31,196
28.12,287
30.94,281
33.75,304
39.38,249
45.0,43
47.81,38
50.62,28
59.06,194
67.5,196
73.12,196
75.94,191
78.75,183
84.38,187
87.19,160
143.44,29
146.25,98
151.88,106
154.69,101
157.5,102
160.31,98
168.75,95
171.56,93
174.38,95
177.19,96
180.0,95
182.81,99
185.62,98
191.25,99
194.06,104
196.88,109
202.5,112
205.31,115
208.12,138
210.94,144
216.56,153
219.38,169
222.19,165
225.0,158
230.62,149
233.44,144
236.25,140
239.06,140
241.88,140
244.69,131
250.31,131
253.12,130
255.94,126
258.75,122
261.56,128
264.38,128
267.19,124
270.0,131
272.81,131
275.62,139
278.44,143
281.25,146
284.06,145
289.69,145
292.5,113
300.94,103
303.75,67
306.56,71
309.38,83
317.81,82
323.44,86
331.88,267
337.5,271
340.31,272
345.94,269
348.75,267
354.38,270
357.19,265
